2023-02-11T03:36:55.850727-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:39:58.671661-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:39:58.673660-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:39:58.673660-0300 | INFO | App started | main.py:31
2023-02-11T03:39:58.933904-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:39:58.933904-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:39:58.933904-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:39:58.936904-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:39:58.936904-0300 | INFO | App started | main.py:31
2023-02-11T03:39:59.103905-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:39:59.103905-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:39:59.103905-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:39:59.106934-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:39:59.106934-0300 | INFO | App started | main.py:31
2023-02-11T03:39:59.472050-0300 | DEBUG | User validname created successfully | views.py:40
2023-02-11T03:39:59.493054-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:39:59.494054-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:39:59.494054-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:39:59.496050-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:39:59.496050-0300 | INFO | App started | main.py:31
2023-02-11T03:40:16.846668-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:16.847667-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:16.847667-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:16.849667-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:16.849667-0300 | INFO | App started | main.py:31
2023-02-11T03:40:16.975643-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:16.976638-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:16.976638-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:16.978637-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:16.979636-0300 | INFO | App started | main.py:31
2023-02-11T03:40:17.105637-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:17.105637-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:17.105637-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:17.108636-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:17.108636-0300 | INFO | App started | main.py:31
2023-02-11T03:40:17.339670-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:17.339670-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:17.339670-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:17.342667-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:17.342667-0300 | INFO | App started | main.py:31
2023-02-11T03:40:17.569390-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:17.569390-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:17.569390-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:17.571421-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:17.571421-0300 | INFO | App started | main.py:31
2023-02-11T03:40:17.694576-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:17.695574-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:17.695574-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:17.696574-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:17.697576-0300 | INFO | App started | main.py:31
2023-02-11T03:40:17.823571-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:17.823571-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:17.823571-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:17.825574-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:17.825574-0300 | INFO | App started | main.py:31
2023-02-11T03:40:18.057741-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:18.058741-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:18.058741-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:18.060741-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:18.060741-0300 | INFO | App started | main.py:31
2023-02-11T03:40:18.466795-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:18.466795-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:18.466795-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:18.468798-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:18.468798-0300 | INFO | App started | main.py:31
2023-02-11T03:40:18.875796-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:18.875796-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:18.875796-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:18.877798-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:18.877798-0300 | INFO | App started | main.py:31
2023-02-11T03:40:18.998797-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:18.998797-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:18.998797-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:19.001795-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:19.001795-0300 | INFO | App started | main.py:31
2023-02-11T03:40:19.129795-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:40:19.129795-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:40:19.129795-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:40:19.131796-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:40:19.131796-0300 | INFO | App started | main.py:31
2023-02-11T03:41:50.782643-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:50.783642-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:50.783642-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:50.785644-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:50.785644-0300 | INFO | App started | main.py:31
2023-02-11T03:41:50.923722-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:50.923722-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:50.923722-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:50.925724-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:50.926720-0300 | INFO | App started | main.py:31
2023-02-11T03:41:51.054727-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:51.054727-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:51.054727-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:51.057726-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:51.057726-0300 | INFO | App started | main.py:31
2023-02-11T03:41:51.188727-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:51.189728-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:51.189728-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:51.191727-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:51.191727-0300 | INFO | App started | main.py:31
2023-02-11T03:41:51.319730-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:51.320731-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:51.320731-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:51.321729-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:51.321729-0300 | INFO | App started | main.py:31
2023-02-11T03:41:51.502732-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:51.503729-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:51.503729-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:51.505729-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:51.506727-0300 | INFO | App started | main.py:31
2023-02-11T03:41:51.880795-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:51.881796-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:51.881796-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:51.882794-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:51.882794-0300 | INFO | App started | main.py:31
2023-02-11T03:41:52.169796-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:52.169796-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:52.169796-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:52.172796-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:52.172796-0300 | INFO | App started | main.py:31
2023-02-11T03:41:52.310798-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:52.310798-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:52.310798-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:52.312799-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:52.312799-0300 | INFO | App started | main.py:31
2023-02-11T03:41:52.453801-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:52.454805-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:52.454805-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:52.456800-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:52.456800-0300 | INFO | App started | main.py:31
2023-02-11T03:41:52.603800-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:52.603800-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:52.603800-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:52.605800-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:52.605800-0300 | INFO | App started | main.py:31
2023-02-11T03:41:52.769797-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:52.769797-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:52.769797-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:52.771828-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:52.771828-0300 | INFO | App started | main.py:31
2023-02-11T03:41:52.908796-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:52.908796-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:52.908796-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:52.911804-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:52.912796-0300 | INFO | App started | main.py:31
2023-02-11T03:41:53.152907-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:53.153909-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:53.153909-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:53.154908-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:53.154908-0300 | INFO | App started | main.py:31
2023-02-11T03:41:53.293920-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:53.293920-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:53.293920-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:53.295920-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:53.295920-0300 | INFO | App started | main.py:31
2023-02-11T03:41:53.562948-0300 | DEBUG | User validname created successfully | views.py:40
2023-02-11T03:41:53.585919-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:41:53.585919-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:41:53.585919-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:41:53.587920-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:41:53.587920-0300 | INFO | App started | main.py:31
2023-02-11T03:42:12.210260-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:42:12.210260-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:42:12.210260-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:42:12.212289-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:42:12.212289-0300 | INFO | App started | main.py:31
2023-02-11T03:42:12.451829-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:42:12.452832-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:42:12.452832-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:42:12.454826-0300 | INFO | Auth configured | views.py:13
2023-02-11T03:42:12.454826-0300 | INFO | App started | main.py:31
2023-02-11T03:42:12.580826-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:46
2023-02-11T03:42:12.580826-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:47
2023-02-11T03:42:12.580826-0300 | INFO | Auth models configured | models.py:54
2023-02-11T03:42:12.582826-0300 | INFO | Auth configured | views.py:13
