2023-02-11T17:47:59.179290-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:52.236284-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:52.239284-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:52.240284-0300 | INFO | App started | main.py:32
2023-02-11T17:51:52.411284-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:52.411284-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:52.411284-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:52.417284-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:52.420284-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:52.421283-0300 | INFO | App started | main.py:32
2023-02-11T17:51:52.601311-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:52.602310-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:52.602310-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:52.608306-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:52.611336-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:52.611336-0300 | INFO | App started | main.py:32
2023-02-11T17:51:52.811308-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:52.812312-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:52.812312-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:52.818310-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:52.822308-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:52.822308-0300 | INFO | App started | main.py:32
2023-02-11T17:51:53.002309-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:53.002309-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:53.002309-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:53.008307-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:53.011306-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:53.011306-0300 | INFO | App started | main.py:32
2023-02-11T17:51:53.191307-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:53.191307-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:53.192307-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:53.198309-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:53.202310-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:53.202310-0300 | INFO | App started | main.py:32
2023-02-11T17:51:53.392319-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:53.392319-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:53.392319-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:53.398352-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:53.401320-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:53.401320-0300 | INFO | App started | main.py:32
2023-02-11T17:51:53.578320-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:53.579320-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:53.579320-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:53.587318-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:53.590360-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:53.590360-0300 | INFO | App started | main.py:32
2023-02-11T17:51:53.775322-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:53.775322-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:53.775322-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:53.781319-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:53.785321-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:53.785321-0300 | INFO | App started | main.py:32
2023-02-11T17:51:53.977318-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:53.977318-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:53.977318-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:53.983321-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:53.987321-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:53.987321-0300 | INFO | App started | main.py:32
2023-02-11T17:51:54.157321-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:54.157321-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:54.157321-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:54.163319-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:54.166319-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:54.166319-0300 | INFO | App started | main.py:32
2023-02-11T17:51:54.804320-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:54.804320-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:54.804320-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:54.810320-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:54.813319-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:54.814319-0300 | INFO | App started | main.py:32
2023-02-11T17:51:55.598321-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:55.598321-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:55.599320-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:55.606327-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:55.610321-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:55.610321-0300 | INFO | App started | main.py:32
2023-02-11T17:51:56.091320-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:56.091320-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:56.091320-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:56.097319-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:56.100318-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:56.100318-0300 | INFO | App started | main.py:32
2023-02-11T17:51:56.667049-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:56.667049-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:56.667049-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:56.673047-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:56.677047-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:56.677047-0300 | INFO | App started | main.py:32
2023-02-11T17:51:56.853049-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:56.853049-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:56.853049-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:56.859047-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:56.862047-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:56.862047-0300 | INFO | App started | main.py:32
2023-02-11T17:51:57.030047-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:57.030047-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:57.030047-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:57.036049-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:57.040047-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:57.040047-0300 | INFO | App started | main.py:32
2023-02-11T17:51:57.510050-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:57.510050-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:57.510050-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:57.519078-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:57.526047-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:57.526047-0300 | INFO | App started | main.py:32
2023-02-11T17:51:58.034125-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:58.034125-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:58.035125-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:58.041125-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:58.044125-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:58.044125-0300 | INFO | App started | main.py:32
2023-02-11T17:51:58.223125-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:58.223125-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:58.223125-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:58.229125-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:58.233124-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:58.233124-0300 | INFO | App started | main.py:32
2023-02-11T17:51:58.396127-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:58.396127-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:58.396127-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:58.402124-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:58.406127-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:58.406127-0300 | INFO | App started | main.py:32
2023-02-11T17:51:58.682813-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:58.683813-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:58.683813-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:58.691812-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:58.695811-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:58.695811-0300 | INFO | App started | main.py:32
2023-02-11T17:51:58.861815-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:58.862816-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:58.862816-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:58.867811-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:58.871815-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:58.871815-0300 | INFO | App started | main.py:32
2023-02-11T17:51:59.052812-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:59.052812-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:59.052812-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:59.058841-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:59.062841-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:59.062841-0300 | INFO | App started | main.py:32
2023-02-11T17:51:59.228815-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:59.228815-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:59.228815-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:59.234812-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:59.237812-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:59.237812-0300 | INFO | App started | main.py:32
2023-02-11T17:51:59.415814-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:59.415814-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:59.415814-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:59.421814-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:59.425814-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:59.425814-0300 | INFO | App started | main.py:32
2023-02-11T17:51:59.899817-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:51:59.899817-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:51:59.899817-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:51:59.907816-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:51:59.910814-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:51:59.910814-0300 | INFO | App started | main.py:32
2023-02-11T17:52:00.457937-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:00.457937-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:00.457937-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:00.464007-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:00.467936-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:00.468936-0300 | INFO | App started | main.py:32
2023-02-11T17:52:00.647937-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:00.647937-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:00.647937-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:00.653999-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:00.656937-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:00.656937-0300 | INFO | App started | main.py:32
2023-02-11T17:52:00.819935-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:00.820936-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:00.820936-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:00.826938-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:00.829935-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:00.829935-0300 | INFO | App started | main.py:32
2023-02-11T17:52:01.292937-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:01.292937-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:01.292937-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:01.298935-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:01.301936-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:01.301936-0300 | INFO | App started | main.py:32
2023-02-11T17:52:01.484939-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:01.484939-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:01.484939-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:01.490936-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:01.493993-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:01.493993-0300 | INFO | App started | main.py:32
2023-02-11T17:52:01.658937-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:01.659937-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:01.659937-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:01.664936-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:01.668936-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:01.668936-0300 | INFO | App started | main.py:32
2023-02-11T17:52:01.839977-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:01.839977-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:01.839977-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:01.845973-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:01.848974-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:01.848974-0300 | INFO | App started | main.py:32
2023-02-11T17:52:02.034977-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:02.035979-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:02.035979-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:02.041975-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:02.044975-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:02.044975-0300 | INFO | App started | main.py:32
2023-02-11T17:52:02.357402-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:02.357402-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:02.357402-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:02.363401-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:02.366401-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:02.366401-0300 | INFO | App started | main.py:32
2023-02-11T17:52:02.680403-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:02.680403-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:02.680403-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:02.687400-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:02.690403-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:02.690403-0300 | INFO | App started | main.py:32
2023-02-11T17:52:03.007509-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:03.008536-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:03.008536-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:03.016540-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:03.021536-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:03.021536-0300 | INFO | App started | main.py:32
2023-02-11T17:52:03.213509-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:03.213509-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:03.213509-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:03.219508-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:03.222508-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:03.223508-0300 | INFO | App started | main.py:32
2023-02-11T17:52:03.392507-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:03.392507-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:03.392507-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:03.398505-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:03.401505-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:03.401505-0300 | INFO | App started | main.py:32
2023-02-11T17:52:03.677965-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:03.678965-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:03.678965-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:03.683963-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:03.687962-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:03.687962-0300 | INFO | App started | main.py:32
2023-02-11T17:52:03.877980-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:03.878977-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:03.878977-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:03.884976-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:03.887975-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:03.887975-0300 | INFO | App started | main.py:32
2023-02-11T17:52:04.061006-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:04.061006-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:04.061006-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:04.067005-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:04.070005-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:04.070005-0300 | INFO | App started | main.py:32
2023-02-11T17:52:04.342977-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:04.342977-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:04.343983-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:04.349974-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:04.352977-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:04.352977-0300 | INFO | App started | main.py:32
2023-02-11T17:52:04.544976-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:04.545975-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:04.545975-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:04.551975-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:04.554975-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:04.554975-0300 | INFO | App started | main.py:32
2023-02-11T17:52:04.857016-0300 | DEBUG | User validname created successfully | views.py:42
2023-02-11T17:52:04.882976-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:04.882976-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:04.882976-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:04.889006-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:04.892984-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:04.892984-0300 | INFO | App started | main.py:32
2023-02-11T17:52:05.346657-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:05.346657-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:05.346657-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:05.353657-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:05.356656-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:05.356656-0300 | INFO | App started | main.py:32
2023-02-11T17:52:05.950769-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:05.950769-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:05.950769-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:05.956769-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:05.960770-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:05.960770-0300 | INFO | App started | main.py:32
2023-02-11T17:52:06.428823-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:06.429824-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:06.429824-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:06.434824-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:06.438823-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:06.438823-0300 | INFO | App started | main.py:32
2023-02-11T17:52:06.618824-0300 | INFO | Connected in alpha_store_mock with app testing status: True | models.py:47
2023-02-11T17:52:06.618824-0300 | DEBUG | Database URI: <SQLAlchemy>, postgresql+pg8000://postgres:123@localhost/alpha_store_mock | models.py:49
2023-02-11T17:52:06.619825-0300 | INFO | Auth models configured | models.py:56
2023-02-11T17:52:06.625822-0300 | INFO | Auth configured | views.py:13
2023-02-11T17:52:06.628822-0300 | INFO | Catalog configured | views.py:12
2023-02-11T17:52:06.628822-0300 | INFO | App started | main.py:32
